filename,width,height,class,xmin,ymin,xmax,ymax
ManilaBay_61c071b808_jpg.rf.4fea6c0f02d92b1de516ef65bdb56aa1.jpg,640,640,plastic_waste,123,79,513,287
ManilaBay_61c071b808_jpg.rf.4fea6c0f02d92b1de516ef65bdb56aa1.jpg,640,640,plastic_waste,31,336,422,522
ManilaBay_61c071b808_jpg.rf.de5f892b2476f4e4d84f6049685ab812.jpg,640,640,plastic_waste,129,79,519,287
ManilaBay_61c071b808_jpg.rf.de5f892b2476f4e4d84f6049685ab812.jpg,640,640,plastic_waste,220,336,611,522
ManilaBay_62092af_jpg.rf.d906d9b50f5580348a5769663eee9210.jpg,640,640,plastic_waste,110,264,451,516
ManilaBay_62092af_jpg.rf.edf5abf6e37d1ae419222e6830d795a6.jpg,640,640,plastic_waste,110,264,451,516
ManilaBay_62092af_jpg.rf.fc16ae34e16e785c42b609d077398cce.jpg,640,640,plastic_waste,126,192,378,533
ManilaBay_624e75a_jpg.rf.18294d4985de365b0fb5e9108ef1b8de.jpg,640,640,plastic_waste,274,226,416,352
ManilaBay_624e75a_jpg.rf.b695d6e14046d0cf836dd46d6325d7e5.jpg,640,640,plastic_waste,226,274,352,416
ManilaBay_624e75a_jpg.rf.fff98a4f8c92e72973859b2ee2c2f067.jpg,640,640,plastic_waste,274,290,416,416
ManilaBay_62c9260e0c_jpg.rf.03f748088c1a08622be42d72a80467e2.jpg,640,640,plastic_waste,160,199,348,333
ManilaBay_62c9260e0c_jpg.rf.03f748088c1a08622be42d72a80467e2.jpg,640,640,plastic_waste,610,20,641,104
ManilaBay_62c9260e0c_jpg.rf.03f748088c1a08622be42d72a80467e2.jpg,640,640,plastic_waste,208,10,252,42
ManilaBay_62c9260e0c_jpg.rf.03f748088c1a08622be42d72a80467e2.jpg,640,640,plastic_waste,360,197,541,232
ManilaBay_62c9260e0c_jpg.rf.2ac5556f3310a26919cd4f690cee1a22.jpg,640,640,plastic_waste,160,199,348,333
ManilaBay_62c9260e0c_jpg.rf.2ac5556f3310a26919cd4f690cee1a22.jpg,640,640,plastic_waste,610,20,641,104
ManilaBay_62c9260e0c_jpg.rf.2ac5556f3310a26919cd4f690cee1a22.jpg,640,640,plastic_waste,209,10,252,42
ManilaBay_62c9260e0c_jpg.rf.2ac5556f3310a26919cd4f690cee1a22.jpg,640,640,plastic_waste,361,197,541,232
ManilaBay_62c9260e0c_jpg.rf.486fc194d66e3fb86d17381fdedf5321.jpg,640,640,plastic_waste,294,309,482,443
ManilaBay_62c9260e0c_jpg.rf.486fc194d66e3fb86d17381fdedf5321.jpg,640,640,plastic_waste,1,538,32,622
ManilaBay_62c9260e0c_jpg.rf.486fc194d66e3fb86d17381fdedf5321.jpg,640,640,plastic_waste,391,600,434,632
ManilaBay_62c9260e0c_jpg.rf.486fc194d66e3fb86d17381fdedf5321.jpg,640,640,plastic_waste,102,410,282,445
ManilaBay_62fec0e_jpg.rf.405dcbbe0549ed7a2bfa4938604f4ee9.jpg,640,640,plastic_waste,403,165,574,527
ManilaBay_62fec0e_jpg.rf.405dcbbe0549ed7a2bfa4938604f4ee9.jpg,640,640,plastic_waste,158,40,391,264
ManilaBay_62fec0e_jpg.rf.405dcbbe0549ed7a2bfa4938604f4ee9.jpg,640,640,styrofoam_waste,300,1,572,136
ManilaBay_62fec0e_jpg.rf.9bbfe74b546ab353bc0e795ff7f9cb58.jpg,640,640,plastic_waste,115,68,477,239
ManilaBay_62fec0e_jpg.rf.9bbfe74b546ab353bc0e795ff7f9cb58.jpg,640,640,plastic_waste,378,251,602,485
ManilaBay_62fec0e_jpg.rf.9bbfe74b546ab353bc0e795ff7f9cb58.jpg,640,640,styrofoam_waste,506,70,641,342
ManilaBay_62fec0e_jpg.rf.fde8fcb8ac76f037be8bd213a215b3e9.jpg,640,640,plastic_waste,68,165,239,527
ManilaBay_62fec0e_jpg.rf.fde8fcb8ac76f037be8bd213a215b3e9.jpg,640,640,plastic_waste,251,40,485,264
ManilaBay_62fec0e_jpg.rf.fde8fcb8ac76f037be8bd213a215b3e9.jpg,640,640,styrofoam_waste,70,1,342,136
ManilaBay_63147aaa0_jpg.rf.43413239c8be27e3fae101139e20af49.jpg,640,640,plastic_waste,300,214,589,552
ManilaBay_63147aaa0_jpg.rf.43413239c8be27e3fae101139e20af49.jpg,640,640,plastic_waste,574,328,621,422
ManilaBay_63147aaa0_jpg.rf.43413239c8be27e3fae101139e20af49.jpg,640,640,plastic_waste,126,261,332,465
ManilaBay_63147aaa0_jpg.rf.43413239c8be27e3fae101139e20af49.jpg,640,640,wood_waste,160,2,254,267
ManilaBay_63147aaa0_jpg.rf.b4af7a4228b7471dd796240f6dc2e4bb.jpg,640,640,plastic_waste,214,54,552,343
ManilaBay_63147aaa0_jpg.rf.b4af7a4228b7471dd796240f6dc2e4bb.jpg,640,640,plastic_waste,328,22,422,69
ManilaBay_63147aaa0_jpg.rf.b4af7a4228b7471dd796240f6dc2e4bb.jpg,640,640,plastic_waste,261,311,465,517
ManilaBay_63147aaa0_jpg.rf.b4af7a4228b7471dd796240f6dc2e4bb.jpg,640,640,wood_waste,2,388,267,482
ManilaBay_63147aaa0_jpg.rf.d46936c2e96650f58d4d054dd445e940.jpg,640,640,plastic_waste,90,54,428,343
ManilaBay_63147aaa0_jpg.rf.d46936c2e96650f58d4d054dd445e940.jpg,640,640,plastic_waste,220,21,314,69
ManilaBay_63147aaa0_jpg.rf.d46936c2e96650f58d4d054dd445e940.jpg,640,640,plastic_waste,178,311,382,517
ManilaBay_63147aaa0_jpg.rf.d46936c2e96650f58d4d054dd445e940.jpg,640,640,wood_waste,376,388,641,482
ManilaBay_63148db_jpg.rf.180939519951eec1c22b1158120b0458.jpg,640,640,rubber_waste,234,105,450,485
ManilaBay_63148db_jpg.rf.5b764706ca11f1629c571954f875cedf.jpg,640,640,rubber_waste,105,234,485,450
ManilaBay_63148db_jpg.rf.dbca5a4db0e1b785eedd6ab05857dc96.jpg,640,640,rubber_waste,234,157,450,537
ManilaBay_635d0b6_jpg.rf.33931807241cf78ee9cf877e2a4ff2df.jpg,640,640,plastic_waste,312,126,504,515
ManilaBay_635d0b6_jpg.rf.b91f21fd8fda17dd4c97df7eaf38d710.jpg,640,640,plastic_waste,138,127,330,516
ManilaBay_635d0b6_jpg.rf.cfc1f75fd44bac03e9ff243c08bc8371.jpg,640,640,plastic_waste,138,127,330,516
ManilaBay_638a7f4_jpg.rf.0d747eaa64bd58b56da136b60bbc8fcb.jpg,640,640,plastic_waste,50,53,373,398
ManilaBay_638a7f4_jpg.rf.422bbc54af280805dd14f42977e36c28.jpg,640,640,plastic_waste,50,53,373,398
ManilaBay_638a7f4_jpg.rf.ac2f1ed9b2c61ec044e1aab7adfdba01.jpg,640,640,plastic_waste,50,244,373,589
ManilaBay_639729a_jpg.rf.2bf17e510c76a548348d2ad719eef6c3.jpg,640,640,plastic_waste,179,156,343,431
ManilaBay_639729a_jpg.rf.4c3051dfc1d9663df95a3befe0d1c43e.jpg,640,640,plastic_waste,156,179,431,343
ManilaBay_639729a_jpg.rf.daf0bf59fb2cd64dd666d3bf001f12b5.jpg,640,640,plastic_waste,299,212,463,487
ManilaBay_63a56f7_jpg.rf.3ec45cb1d0290853eef18b89f29e946c.jpg,640,640,plastic_waste,41,143,474,447
ManilaBay_63a56f7_jpg.rf.f08775bfbb65dfac82be54a6a4827e10.jpg,640,640,plastic_waste,168,143,601,447
ManilaBay_63a56f7_jpg.rf.f66fd3d135bb8d885cc603050b962e38.jpg,640,640,plastic_waste,195,41,499,474
ManilaBay_63aee26ea7_jpg.rf.99e20b0598818b71b6f5d277cbabdafe.jpg,640,640,textile_waste,101,125,533,417
ManilaBay_63aee26ea7_jpg.rf.aa5df83fd8ee58a42e1241ded37d59bb.jpg,640,640,textile_waste,109,225,541,517
ManilaBay_63aee26ea7_jpg.rf.b3da20bbb3cf4c448cf691e63bd1d1b6.jpg,640,640,textile_waste,109,225,541,517
ManilaBay_63d4033_jpg.rf.0eb1bca41d89db771b1c65fd19409404.jpg,640,640,plastic_waste,131,206,531,435
ManilaBay_63d4033_jpg.rf.17441c1107b75804ac52279a0080a1ca.jpg,640,640,plastic_waste,207,111,436,511
ManilaBay_63d4033_jpg.rf.1a8e07ae6e7dcea696148472e7736ee4.jpg,640,640,plastic_waste,111,207,511,436
ManilaBay_63db169bfc_jpg.rf.58a09db86f85323f5082ff5d933d2ee2.jpg,640,640,rubber_waste,34,1,638,278
ManilaBay_63db169bfc_jpg.rf.6b6b658c29ec0ccb7710d0304838772f.jpg,640,640,rubber_waste,34,1,638,278
ManilaBay_63db169bfc_jpg.rf.a397422ed8f323a4d12983b84df02206.jpg,640,640,rubber_waste,1,4,278,608
ManilaBay_63e343e_jpg.rf.0111779c9437a2420a575ff0dabba2d4.jpg,640,640,plastic_waste,314,303,470,592
ManilaBay_63e343e_jpg.rf.422cb659942f2d1b9e46600af3a9832b.jpg,640,640,plastic_waste,303,314,592,470
ManilaBay_63e343e_jpg.rf.f60d6e9bc2d9002bc152c643fda4abf5.jpg,640,640,plastic_waste,314,50,470,340
ManilaBay_63fae23ba_jpg.rf.85d857b963c1ee8c14e6556692a59131.jpg,640,640,plastic_waste,44,147,264,557
ManilaBay_63fae23ba_jpg.rf.85d857b963c1ee8c14e6556692a59131.jpg,640,640,plastic_waste,247,285,423,486
ManilaBay_63fae23ba_jpg.rf.b61d9ef02e74821162e66abf36ec60ce.jpg,640,640,plastic_waste,378,147,598,557
ManilaBay_63fae23ba_jpg.rf.b61d9ef02e74821162e66abf36ec60ce.jpg,640,640,plastic_waste,219,285,395,486
ManilaBay_63fae23ba_jpg.rf.f4abd61a107304926e73ce590f9d942c.jpg,640,640,plastic_waste,147,378,557,598
ManilaBay_63fae23ba_jpg.rf.f4abd61a107304926e73ce590f9d942c.jpg,640,640,plastic_waste,285,219,486,395
ManilaBay_6439b2d_jpg.rf.8667b5892cf1d9d10e2c77a76e871fd5.jpg,640,640,wood_waste,244,1,352,549
ManilaBay_6439b2d_jpg.rf.dba33b395010b937dae74afebed2f3ff.jpg,640,640,wood_waste,244,93,352,641
ManilaBay_6439b2d_jpg.rf.f31b9a99378f5f335e2f20311428af08.jpg,640,640,wood_waste,1,244,549,352
ManilaBay_6490c1e_jpg.rf.04cea1ebd5236438651524807c6d0dce.jpg,640,640,plastic_waste,117,272,426,477
ManilaBay_6490c1e_jpg.rf.4700ef89aeecef78499858e77c6f0f8d.jpg,640,640,plastic_waste,166,217,371,526
ManilaBay_6490c1e_jpg.rf.e4d227c31ac3385f34216cb75fb464ee.jpg,640,640,plastic_waste,117,166,426,371
ManilaBay_649bf10866_jpg.rf.319b35361301371524554efbacb0c124.jpg,640,640,plastic_waste,291,216,377,332
ManilaBay_649bf10866_jpg.rf.4756a1f6f0b455496f9cf9adc831d38e.jpg,640,640,plastic_waste,310,291,426,377
ManilaBay_649bf10866_jpg.rf.a42c0bd3015a519b90037b95ea583a51.jpg,640,640,plastic_waste,216,265,332,351
ManilaBay_64a701f9ba_jpg.rf.7d2a8c1f15e34da97ec20f2683ab1512.jpg,640,640,plastic_waste,27,488,220,638
ManilaBay_64a701f9ba_jpg.rf.7d2a8c1f15e34da97ec20f2683ab1512.jpg,640,640,plastic_waste,246,353,599,587
ManilaBay_64a701f9ba_jpg.rf.7d2a8c1f15e34da97ec20f2683ab1512.jpg,640,640,plastic_waste,211,28,436,316
ManilaBay_64a701f9ba_jpg.rf.7d2a8c1f15e34da97ec20f2683ab1512.jpg,640,640,plastic_waste,96,443,134,480
ManilaBay_64a701f9ba_jpg.rf.d9efbebbbe03b3a82607750eb56a6133.jpg,640,640,plastic_waste,4,27,154,220
ManilaBay_64a701f9ba_jpg.rf.d9efbebbbe03b3a82607750eb56a6133.jpg,640,640,plastic_waste,55,246,289,599
ManilaBay_64a701f9ba_jpg.rf.d9efbebbbe03b3a82607750eb56a6133.jpg,640,640,plastic_waste,326,211,614,436
ManilaBay_64a701f9ba_jpg.rf.d9efbebbbe03b3a82607750eb56a6133.jpg,640,640,plastic_waste,162,96,199,134
ManilaBay_64a701f9ba_jpg.rf.ec3b4b3a3408e3e85bfcbd73cf5f6dc2.jpg,640,640,plastic_waste,4,27,154,220
ManilaBay_64a701f9ba_jpg.rf.ec3b4b3a3408e3e85bfcbd73cf5f6dc2.jpg,640,640,plastic_waste,55,246,289,599
ManilaBay_64a701f9ba_jpg.rf.ec3b4b3a3408e3e85bfcbd73cf5f6dc2.jpg,640,640,plastic_waste,326,211,614,436
ManilaBay_64a701f9ba_jpg.rf.ec3b4b3a3408e3e85bfcbd73cf5f6dc2.jpg,640,640,plastic_waste,162,96,199,134
ManilaBay_64acda8_jpg.rf.315a712a45f999f74655a04914e736e4.jpg,640,640,rubber_waste,4,248,569,589
ManilaBay_64acda8_jpg.rf.49f657204d4321335ec333f6b3455b90.jpg,640,640,rubber_waste,4,248,569,589
ManilaBay_64acda8_jpg.rf.d729415c2ae6a0cfe76ded3dc3a8aebf.jpg,640,640,rubber_waste,54,74,394,639
ManilaBay_64e008b_jpg.rf.4e290c0c3a9048324b90133c9a7de2dd.jpg,640,640,rubber_waste,229,20,567,503
ManilaBay_64e008b_jpg.rf.4e290c0c3a9048324b90133c9a7de2dd.jpg,640,640,plastic_waste,137,385,300,603
ManilaBay_64e008b_jpg.rf.92e490a7ac827d3f71bf3c7820df6b9d.jpg,640,640,rubber_waste,229,20,567,503
ManilaBay_64e008b_jpg.rf.92e490a7ac827d3f71bf3c7820df6b9d.jpg,640,640,plastic_waste,137,385,300,603
ManilaBay_64e008b_jpg.rf.cf9cc98542a0714c4f276404507887c5.jpg,640,640,rubber_waste,20,76,503,414
ManilaBay_64e008b_jpg.rf.cf9cc98542a0714c4f276404507887c5.jpg,640,640,plastic_waste,385,342,603,505
ManilaBay_64f394c_jpg.rf.0cddfc8ac69c78971e834920224c872c.jpg,640,640,plastic_waste,358,17,616,625
ManilaBay_64f394c_jpg.rf.2ead0d41282878b08817ebc984b95ae7.jpg,640,640,plastic_waste,26,17,284,625
ManilaBay_64f394c_jpg.rf.559ef75463718a7efef24942a00ce90a.jpg,640,640,plastic_waste,17,358,625,616
ManilaBay_64f401b72_jpg.rf.1b4e810f9583c6dbab98ac64f16274a4.jpg,640,640,plastic_waste,78,75,354,541
ManilaBay_64f401b72_jpg.rf.6d6dad17d0c4fa1613ed1c0201d3bf03.jpg,640,640,plastic_waste,75,288,541,564
ManilaBay_64f401b72_jpg.rf.8d77ab996f96fc7a348dc2301a9f350b.jpg,640,640,plastic_waste,101,78,567,354
ManilaBay_6527824_jpg.rf.aa84659978b2c05806c8be69ade88c07.jpg,640,640,rubber_waste,245,89,482,383
ManilaBay_6527824_jpg.rf.ab6211e9bc501f558c1ddbfe1daeb9db.jpg,640,640,rubber_waste,161,89,398,383
ManilaBay_6527824_jpg.rf.bd7b2df391fe37e745e990335981369a.jpg,640,640,rubber_waste,260,161,554,398
ManilaBay_6538a5e_jpg.rf.01739053a3cb627c5b226d1a47d33233.jpg,640,640,plastic_waste,136,128,518,581
ManilaBay_6538a5e_jpg.rf.75c4fb060b30180479c826369eec0357.jpg,640,640,plastic_waste,136,62,518,515
ManilaBay_6538a5e_jpg.rf.ce029d9899789471cd00c5149e275b0f.jpg,640,640,plastic_waste,124,128,506,581
ManilaBay_6573749_jpg.rf.04f54722857a15e767ba8c40d74a626d.jpg,640,640,plastic_waste,255,297,338,389
ManilaBay_6573749_jpg.rf.de5de5975e6ba72cf95db176610ec368.jpg,640,640,plastic_waste,305,297,388,389
ManilaBay_6573749_jpg.rf.e54f14d3e41443d47927644de7f43c49.jpg,640,640,plastic_waste,297,254,389,338
ManilaBay_65b585_jpg.rf.499158e0201e6d05e7630666d19172f4.jpg,640,640,plastic_waste,231,25,370,431
ManilaBay_65b585_jpg.rf.499158e0201e6d05e7630666d19172f4.jpg,640,640,plastic_waste,386,43,552,509
ManilaBay_65b585_jpg.rf.499158e0201e6d05e7630666d19172f4.jpg,640,640,plastic_waste,536,62,607,148
ManilaBay_65b585_jpg.rf.52ef8abece0d946ed65c1660dc1a2863.jpg,640,640,plastic_waste,273,211,412,618
ManilaBay_65b585_jpg.rf.52ef8abece0d946ed65c1660dc1a2863.jpg,640,640,plastic_waste,90,133,256,599
ManilaBay_65b585_jpg.rf.52ef8abece0d946ed65c1660dc1a2863.jpg,640,640,plastic_waste,35,494,107,580
ManilaBay_65b585_jpg.rf.62a80abd41e1d98f7c8af6446a939937.jpg,640,640,plastic_waste,25,231,431,370
ManilaBay_65b585_jpg.rf.62a80abd41e1d98f7c8af6446a939937.jpg,640,640,plastic_waste,43,386,509,552
ManilaBay_65b585_jpg.rf.62a80abd41e1d98f7c8af6446a939937.jpg,640,640,plastic_waste,62,536,148,607
ManilaBay_66009789b_jpg.rf.0ad83c62362c767240dc0b8af3412ac8.jpg,640,640,textile_waste,1,133,560,569
ManilaBay_66009789b_jpg.rf.2df86056839a9850c7aec8e0ef7b2777.jpg,640,640,textile_waste,1,133,560,569
ManilaBay_66009789b_jpg.rf.3379d1f59932ba7ddcbae8556d00f237.jpg,640,640,textile_waste,73,1,509,560
ManilaBay_6621c51_jpg.rf.6a979ff2b1a98886c01d43a5346585a0.jpg,640,640,plastic_waste,221,248,418,369
ManilaBay_6621c51_jpg.rf.6a979ff2b1a98886c01d43a5346585a0.jpg,640,640,plastic_waste,177,28,206,75
ManilaBay_6621c51_jpg.rf.9ba3846f05f549bed3f8bd1452252183.jpg,640,640,plastic_waste,248,225,369,422
ManilaBay_6621c51_jpg.rf.9ba3846f05f549bed3f8bd1452252183.jpg,640,640,plastic_waste,28,437,75,466
ManilaBay_6621c51_jpg.rf.fd4a03acf38035ae3bd517d4eb9f1ab6.jpg,640,640,plastic_waste,273,225,394,422
ManilaBay_6621c51_jpg.rf.fd4a03acf38035ae3bd517d4eb9f1ab6.jpg,640,640,plastic_waste,567,437,614,466
ManilaBay_662aba1e7b_jpg.rf.28d8f61794342de30b0995edbb79db0c.jpg,640,640,plastic_waste,14,193,443,637
ManilaBay_662aba1e7b_jpg.rf.6196ef8dbbdd5de3712c4340b20a0388.jpg,640,640,plastic_waste,14,194,443,637
ManilaBay_662aba1e7b_jpg.rf.a02fb1f709046dbd439daf3507cdefeb.jpg,640,640,plastic_waste,199,5,628,449
ManilaBay_665a316a01_jpg.rf.112b75fe45d7ce90766a2ab050047856.jpg,640,640,plastic_waste,117,21,505,238
ManilaBay_665a316a01_jpg.rf.750dba3db9c5cbd58aa6f578faceda5b.jpg,640,640,plastic_waste,117,21,505,238
ManilaBay_665a316a01_jpg.rf.78eb56de5fed336b41cafd5cbb3d9ee1.jpg,640,640,plastic_waste,405,137,622,525
ManilaBay_6663ee_jpg.rf.2a3939a01b687dfef550c1929f3f97b5.jpg,640,640,rubber_waste,93,263,607,613
ManilaBay_6663ee_jpg.rf.6dda56a4ff06a4c37d5ec35377097073.jpg,640,640,rubber_waste,35,29,549,379
ManilaBay_6663ee_jpg.rf.d83ae0bada62e2b0cd24ff4c5c77bb7c.jpg,640,640,rubber_waste,93,29,607,379
ManilaBay_6676afb_jpg.rf.350456f4bc92eb2181fe316f2730e291.jpg,640,640,plastic_waste,27,214,499,543
ManilaBay_6676afb_jpg.rf.42617e675d2402e1d3780a4eee86c308.jpg,640,640,plastic_waste,214,27,543,499
ManilaBay_6676afb_jpg.rf.f6d7066ab71961cacc9b118074635008.jpg,640,640,plastic_waste,214,27,543,499
ManilaBay_667c121dc7_jpg.rf.61bea353c06b7e96bdd5b926ef72b835.jpg,640,640,plastic_waste,16,72,358,613
ManilaBay_667c121dc7_jpg.rf.b801ffd3db46e132f66a67ab5a8624ff.jpg,640,640,plastic_waste,16,72,358,613
ManilaBay_667c121dc7_jpg.rf.d4f4d3703071142f8f98a5809aa95623.jpg,640,640,plastic_waste,284,29,626,570
ManilaBay_66d0e44c1d_jpg.rf.8c04883cb9d082ba4f7ebf9e1afb0e31.jpg,640,640,plastic_waste,118,91,582,500
ManilaBay_66d0e44c1d_jpg.rf.a208198bd66b0b1c3011ad46da541448.jpg,640,640,plastic_waste,60,91,524,500
ManilaBay_66d0e44c1d_jpg.rf.bfd51d95ee5f1816fb7b82dc7e3d7962.jpg,640,640,plastic_waste,118,91,582,500
ManilaBay_66d4d4d406_jpg.rf.20d9ac6fe1048a47b1eb3088bf113b4d.jpg,640,640,glass_waste,240,84,573,370
ManilaBay_66d4d4d406_jpg.rf.8e71c35004fb1e7a952904f26a993ce1.jpg,640,640,glass_waste,84,69,370,403
ManilaBay_66d4d4d406_jpg.rf.be9c26c0854a9165e413ba2c62e97336.jpg,640,640,glass_waste,272,69,558,403
ManilaBay_675c18f635_jpg.rf.499287280fa27f6d2a2d6fea320c04f2.jpg,640,640,plastic_waste,242,66,639,426
ManilaBay_675c18f635_jpg.rf.499287280fa27f6d2a2d6fea320c04f2.jpg,640,640,plastic_waste,1,439,109,560
ManilaBay_675c18f635_jpg.rf.499287280fa27f6d2a2d6fea320c04f2.jpg,640,640,plastic_waste,191,113,351,299
ManilaBay_675c18f635_jpg.rf.561ba757562ff3b3a25768274d9921cd.jpg,640,640,plastic_waste,217,242,577,639
ManilaBay_675c18f635_jpg.rf.561ba757562ff3b3a25768274d9921cd.jpg,640,640,plastic_waste,83,1,204,109
ManilaBay_675c18f635_jpg.rf.561ba757562ff3b3a25768274d9921cd.jpg,640,640,plastic_waste,343,191,529,351
ManilaBay_675c18f635_jpg.rf.f08966b0df8578a46de66efe11dc533c.jpg,640,640,plastic_waste,242,217,639,577
ManilaBay_675c18f635_jpg.rf.f08966b0df8578a46de66efe11dc533c.jpg,640,640,plastic_waste,1,83,109,204
ManilaBay_675c18f635_jpg.rf.f08966b0df8578a46de66efe11dc533c.jpg,640,640,plastic_waste,191,343,351,529
ManilaBay_676f08e_jpg.rf.3ed6ab4447aad66ee102e786c92e4914.jpg,640,640,plastic_waste,271,173,371,360
ManilaBay_676f08e_jpg.rf.3ed6ab4447aad66ee102e786c92e4914.jpg,640,640,plastic_waste,108,258,190,338
ManilaBay_676f08e_jpg.rf.3ed6ab4447aad66ee102e786c92e4914.jpg,640,640,plastic_waste,27,1,86,52
ManilaBay_676f08e_jpg.rf.3ed6ab4447aad66ee102e786c92e4914.jpg,640,640,wood_waste,427,361,590,541
ManilaBay_676f08e_jpg.rf.6f6503e28ada3c66a4f03ec57af26236.jpg,640,640,plastic_waste,173,271,360,371
ManilaBay_676f08e_jpg.rf.6f6503e28ada3c66a4f03ec57af26236.jpg,640,640,plastic_waste,258,108,338,190
ManilaBay_676f08e_jpg.rf.6f6503e28ada3c66a4f03ec57af26236.jpg,640,640,plastic_waste,1,27,52,86
ManilaBay_676f08e_jpg.rf.6f6503e28ada3c66a4f03ec57af26236.jpg,640,640,wood_waste,361,427,541,590
ManilaBay_676f08e_jpg.rf.9f9aa610b1958a7d724b4dfa48798cef.jpg,640,640,plastic_waste,173,271,359,371
ManilaBay_676f08e_jpg.rf.9f9aa610b1958a7d724b4dfa48798cef.jpg,640,640,plastic_waste,258,108,338,190
ManilaBay_676f08e_jpg.rf.9f9aa610b1958a7d724b4dfa48798cef.jpg,640,640,plastic_waste,1,26,52,86
ManilaBay_676f08e_jpg.rf.9f9aa610b1958a7d724b4dfa48798cef.jpg,640,640,wood_waste,361,427,541,590
ManilaBay_67ac9b2_jpg.rf.02c2fb96be63a7229dd08a25590bf832.jpg,640,640,plastic_waste,90,172,213,524
ManilaBay_67ac9b2_jpg.rf.02c2fb96be63a7229dd08a25590bf832.jpg,640,640,plastic_waste,406,98,522,368
ManilaBay_67ac9b2_jpg.rf.95d0a5c37ad8b5a476440727fc91b7cd.jpg,640,640,plastic_waste,430,172,553,524
ManilaBay_67ac9b2_jpg.rf.95d0a5c37ad8b5a476440727fc91b7cd.jpg,640,640,plastic_waste,120,98,236,368
ManilaBay_67ac9b2_jpg.rf.d8fb7c3f9ccaf1c641b82336158270ed.jpg,640,640,plastic_waste,118,90,470,213
ManilaBay_67ac9b2_jpg.rf.d8fb7c3f9ccaf1c641b82336158270ed.jpg,640,640,plastic_waste,274,406,544,522
ManilaBay_67ad08c127_jpg.rf.38a60c50c43076e4e8198dba17490f7b.jpg,640,640,plastic_waste,222,152,406,436
ManilaBay_67ad08c127_jpg.rf.87fbbc45280a4339b08c0044f130d8ee.jpg,640,640,plastic_waste,236,207,420,490
ManilaBay_67ad08c127_jpg.rf.c074982dbecfa3c445dc4138d4aa4a0c.jpg,640,640,plastic_waste,236,153,420,436
ManilaBay_67d2e18209_jpg.rf.0ba8116be544fa6b2b78cd5cec142228.jpg,640,640,plastic_waste,208,182,404,447
ManilaBay_67d2e18209_jpg.rf.649c368459f5c740125bdf735894d285.jpg,640,640,plastic_waste,196,238,461,434
ManilaBay_67d2e18209_jpg.rf.e0985c78eb40ff2f7266c895ae2f07c0.jpg,640,640,plastic_waste,182,208,447,404
ManilaBay_67ef6ee372_jpg.rf.4efd8c3b898b0c76f1bccbddd94c539c.jpg,640,640,plastic_waste,21,37,371,580
ManilaBay_67ef6ee372_jpg.rf.a09a269867df974aebe9773c9f6ed681.jpg,640,640,plastic_waste,21,62,371,605
ManilaBay_67ef6ee372_jpg.rf.f2a152a54f73a0679411c96bb914b42e.jpg,640,640,plastic_waste,37,271,580,621
ManilaBay_680c0e00ae_jpg.rf.00e3443d57eec1d31da426836da4b2c9.jpg,640,640,plastic_waste,49,398,199,578
ManilaBay_680c0e00ae_jpg.rf.00e3443d57eec1d31da426836da4b2c9.jpg,640,640,plastic_waste,105,72,300,389
ManilaBay_680c0e00ae_jpg.rf.00e3443d57eec1d31da426836da4b2c9.jpg,640,640,plastic_waste,234,129,542,523
ManilaBay_680c0e00ae_jpg.rf.830865a3ced76bce927fdd136d13b0c3.jpg,640,640,plastic_waste,64,49,244,199
ManilaBay_680c0e00ae_jpg.rf.830865a3ced76bce927fdd136d13b0c3.jpg,640,640,plastic_waste,254,105,570,300
ManilaBay_680c0e00ae_jpg.rf.830865a3ced76bce927fdd136d13b0c3.jpg,640,640,plastic_waste,120,234,514,542
ManilaBay_680c0e00ae_jpg.rf.9c08381a08e364f4b1f30f8a489957e2.jpg,640,640,plastic_waste,49,64,199,244
ManilaBay_680c0e00ae_jpg.rf.9c08381a08e364f4b1f30f8a489957e2.jpg,640,640,plastic_waste,104,254,300,570
ManilaBay_680c0e00ae_jpg.rf.9c08381a08e364f4b1f30f8a489957e2.jpg,640,640,plastic_waste,234,120,542,514
ManilaBay_683438b_jpg.rf.d1c6564f63515b37c8271d4eec1a3d5d.jpg,640,640,rubber_waste,37,47,508,161
ManilaBay_683438b_jpg.rf.d1c6564f63515b37c8271d4eec1a3d5d.jpg,640,640,rubber_waste,229,370,629,597
ManilaBay_683438b_jpg.rf.d414fa55c0f0ef10ce211685dcf1fad5.jpg,640,640,rubber_waste,134,482,605,596
ManilaBay_683438b_jpg.rf.d414fa55c0f0ef10ce211685dcf1fad5.jpg,640,640,rubber_waste,13,45,413,272
ManilaBay_683438b_jpg.rf.dd20345de68fdb2b7583d17c3fbe32c8.jpg,640,640,rubber_waste,47,134,161,605
ManilaBay_683438b_jpg.rf.dd20345de68fdb2b7583d17c3fbe32c8.jpg,640,640,rubber_waste,370,13,597,413
ManilaBay_68628d155_jpg.rf.5777157be6649629d4a66917e053a07d.jpg,640,640,plastic_waste,18,15,495,359
ManilaBay_68628d155_jpg.rf.5777157be6649629d4a66917e053a07d.jpg,640,640,plastic_waste,427,445,499,525
ManilaBay_68628d155_jpg.rf.d1655b1b83513530da5d69d4a25fef75.jpg,640,640,plastic_waste,15,148,359,625
